game_id,season,week,start_date,team_id,team,conference,opponent_id,opponent,opponent_conference,points,pregame_elo,postgame_elo,opponent_points,opponent_pregame_elo,opponent_postgame_elo,is_home
401636613,2024,1,2024-08-31T23:30:00.000Z,2000,Abilene Christian,UAC,2641,Texas Tech,Big 12,51.0,,,52.0,1541.0,1541.0,False
401632067,2024,2,2024-09-08T00:00:00.000Z,2000,Abilene Christian,UAC,2698,West Georgia,UAC,38.0,,,24.0,,,True
401654603,2024,3,2024-09-14T20:00:00.000Z,2000,Abilene Christian,UAC,2458,Northern Colorado,Big Sky,24.0,,,22.0,,,False
401654604,2024,4,2024-09-22T00:00:00.000Z,2000,Abilene Christian,UAC,70,Idaho,Big Sky,24.0,,,27.0,,,True
401632103,2024,5,2024-09-29T01:00:00.000Z,2000,Abilene Christian,UAC,3101,Utah Tech,UAC,55.0,,,30.0,,,False
401632117,2024,6,2024-10-05T20:00:00.000Z,2000,Abilene Christian,UAC,2110,Central Arkansas,UAC,41.0,,,34.0,,,True
401632113,2024,7,2024-10-12T23:00:00.000Z,2000,Abilene Christian,UAC,2453,North Alabama,UAC,34.0,,,47.0,,,False
401632137,2024,8,2024-10-19T20:00:00.000Z,2000,Abilene Christian,UAC,2198,Eastern Kentucky,UAC,34.0,,,20.0,,,True
401632128,2024,10,2024-11-02T20:00:00.000Z,2000,Abilene Christian,UAC,253,Southern Utah,UAC,28.0,,,25.0,,,True
401632130,2024,11,2024-11-09T21:00:00.000Z,2000,Abilene Christian,UAC,2046,Austin Peay,UAC,35.0,,,34.0,,,False
401632139,2024,12,2024-11-17T00:00:00.000Z,2000,Abilene Christian,UAC,2627,Tarleton State,UAC,35.0,,,31.0,,,False
401678896,2024,13,2024-11-23T20:00:00.000Z,2000,Abilene Christian,UAC,2617,Stephen F. Austin,Southland,19.0,,,32.0,,,False
401729738,2024,14,2024-11-30T20:00:00.000Z,2000,Abilene Christian,UAC,2464,Northern Arizona,Big Sky,24.0,,,0.0,,,True
401729745,2024,15,2024-12-07T20:00:00.000Z,2000,Abilene Christian,UAC,2449,North Dakota State,MVFC,31.0,,,51.0,,,False
401673140,2024,2,2024-09-08T00:00:00.000Z,2001,Adams State,Rocky Mountain,2703,Western New Mexico,Lone Star,30.0,,,39.0,,,True
401673141,2024,3,2024-09-14T23:00:00.000Z,2001,Adams State,Rocky Mountain,110243,UT Permian Basin,Lone Star,14.0,,,67.0,,,False
401673142,2024,4,2024-09-22T00:00:00.000Z,2001,Adams State,Rocky Mountain,2714,Western Colorado,Rocky Mountain,0.0,,,38.0,,,False
401673143,2024,5,2024-09-28T19:00:00.000Z,2001,Adams State,Rocky Mountain,2570,CSU Pueblo,Rocky Mountain,10.0,,,66.0,,,True
401673144,2024,6,2024-10-05T18:00:00.000Z,2001,Adams State,Rocky Mountain,2123,Chadron St,Rocky Mountain,3.0,,,52.0,,,False
401673145,2024,7,2024-10-12T19:00:00.000Z,2001,Adams State,Rocky Mountain,11,Colorado Mesa,Rocky Mountain,10.0,,,52.0,,,True
401673146,2024,8,2024-10-19T19:00:00.000Z,2001,Adams State,Rocky Mountain,2146,Colorado School Of Mines,Rocky Mountain,14.0,,,56.0,,,True
401673147,2024,9,2024-10-26T23:00:00.000Z,2001,Adams State,Rocky Mountain,2424,New Mexico Highlands,Rocky Mountain,27.0,,,44.0,,,False
401673148,2024,10,2024-11-03T00:00:00.000Z,2001,Adams State,Rocky Mountain,2237,Fort Lewis,Rocky Mountain,17.0,,,27.0,,,True
401673149,2024,11,2024-11-09T20:00:00.000Z,2001,Adams State,Rocky Mountain,2069,Black Hills State,Rocky Mountain,3.0,,,45.0,,,False
401673150,2024,12,2024-11-16T20:00:00.000Z,2001,Adams State,Rocky Mountain,613,South Dakota Mines,Rocky Mountain,6.0,,,44.0,,,True
401673973,2024,2,2024-09-07T17:00:00.000Z,2003,Adrian,Michigan,72,Elmhurst,CCIW,55.0,,,20.0,,,True
401674910,2024,3,2024-09-14T23:00:00.000Z,2003,Adrian,Michigan,127078,Madonna University (Mich.),,38.0,,,20.0,,,True
401674775,2024,4,2024-09-21T17:30:00.000Z,2003,Adrian,Michigan,2233,Franklin,Heartland,42.0,,,21.0,,,False
401674911,2024,5,2024-09-28T19:00:00.000Z,2003,Adrian,Michigan,354,Olivet College,Michigan,24.0,,,14.0,,,True
401677461,2024,5,2024-09-28T17:00:00.000Z,2562,Adrian,,190,Defiance College,,52.0,,,7.0,,,False
401674912,2024,6,2024-10-05T17:00:00.000Z,2003,Adrian,Michigan,2790,Albion,Michigan,27.0,,,38.0,,,False
401676211,2024,8,2024-10-19T19:00:00.000Z,2003,Adrian,Michigan,129738,Calvin University,Michigan,30.0,,,10.0,,,True
401674913,2024,9,2024-10-26T18:00:00.000Z,2003,Adrian,Michigan,2812,Hope College,Michigan,0.0,,,45.0,,,False
401674914,2024,10,2024-11-02T17:00:00.000Z,2003,Adrian,Michigan,126,Kalamazoo,Michigan,35.0,,,21.0,,,True
401674915,2024,11,2024-11-09T18:00:00.000Z,2003,Adrian,Michigan,2651,Trine University,Michigan,32.0,,,52.0,,,False
401674916,2024,12,2024-11-16T18:00:00.000Z,2003,Adrian,Michigan,2800,Alma,Michigan,7.0,,,31.0,,,True
401643699,2024,1,2024-08-31T19:30:00.000Z,2005,Air Force,Mountain West,2771,Merrimack,FCS Independents,21.0,1572.0,1572.0,6.0,,,True
401643705,2024,2,2024-09-07T23:00:00.000Z,2005,Air Force,Mountain West,23,San José State,Mountain West,7.0,1572.0,1549.0,17.0,1544.0,1567.0,True
401636860,2024,3,2024-09-14T23:30:00.000Z,2005,Air Force,Mountain West,239,Baylor,Big 12,3.0,1549.0,1459.0,31.0,1417.0,1507.0,False
401643718,2024,5,2024-09-29T00:00:00.000Z,2005,Air Force,Mountain West,2751,Wyoming,Mountain West,19.0,1459.0,1418.0,31.0,1245.0,1286.0,False
401643722,2024,6,2024-10-05T16:00:00.000Z,2005,Air Force,Mountain West,2426,Navy,American Athletic,7.0,1418.0,1353.0,34.0,1490.0,1555.0,True
401643727,2024,7,2024-10-12T23:00:00.000Z,2005,Air Force,Mountain West,167,New Mexico,Mountain West,37.0,1353.0,1310.0,52.0,1228.0,1271.0,False
401643734,2024,8,2024-10-20T00:00:00.000Z,2005,Air Force,Mountain West,36,Colorado State,Mountain West,13.0,1310.0,1292.0,21.0,1277.0,1295.0,True
401643746,2024,10,2024-11-02T16:00:00.000Z,2005,Air Force,Mountain West,349,Army,American Athletic,3.0,1292.0,1287.0,20.0,1649.0,1654.0,False
401643751,2024,11,2024-11-10T02:45:00.000Z,2005,Air Force,Mountain West,278,Fresno State,Mountain West,36.0,1287.0,1316.0,28.0,1540.0,1511.0,True
401643757,2024,12,2024-11-16T20:30:00.000Z,2005,Air Force,Mountain West,204,Oregon State,Pac-12,28.0,1316.0,1406.0,0.0,1446.0,1356.0,True
401643763,2024,13,2024-11-24T03:30:00.000Z,2005,Air Force,Mountain West,2440,Nevada,Mountain West,22.0,1406.0,1398.0,19.0,1196.0,1204.0,False
401643768,2024,14,2024-12-01T03:30:00.000Z,2005,Air Force,Mountain West,21,San Diego State,Mountain West,31.0,1398.0,1407.0,20.0,1237.0,1228.0,False
401628455,2024,1,2024-08-31T19:30:00.000Z,2006,Akron,Mid-American,194,Ohio State,Big Ten,6.0,1212.0,1161.0,52.0,1876.0,1927.0,False
401628471,2024,2,2024-09-07T16:00:00.000Z,2006,Akron,Mid-American,164,Rutgers,Big Ten,17.0,1161.0,1110.0,49.0,1460.0,1511.0,False
401644733,2024,3,2024-09-14T22:00:00.000Z,2006,Akron,Mid-American,2142,Colgate,Patriot,31.0,1098.0,1098.0,20.0,,,True
401628370,2024,4,2024-09-21T23:30:00.000Z,2006,Akron,Mid-American,2579,South Carolina,SEC,7.0,1110.0,1053.0,50.0,1642.0,1699.0,False
401644738,2024,5,2024-09-28T19:30:00.000Z,2006,Akron,Mid-American,195,Ohio,Mid-American,10.0,1053.0,1040.0,30.0,1401.0,1414.0,False
401644740,2024,6,2024-10-05T19:30:00.000Z,2006,Akron,Mid-American,189,Bowling Green,Mid-American,20.0,1040.0,1055.0,27.0,1439.0,1424.0,True
401644742,2024,7,2024-10-12T19:30:00.000Z,2006,Akron,Mid-American,2711,Western Michigan,Mid-American,24.0,1055.0,1049.0,34.0,1217.0,1223.0,False
401644752,2024,9,2024-10-26T19:30:00.000Z,2006,Akron,Mid-American,2199,Eastern Michigan,Mid-American,25.0,1049.0,1059.0,21.0,1262.0,1252.0,True
401644757,2024,10,2024-11-02T16:00:00.000Z,2006,Akron,Mid-American,2084,Buffalo,Mid-American,30.0,1059.0,1048.0,41.0,1206.0,1217.0,True
401644766,2024,12,2024-11-14T00:00:00.000Z,2006,Akron,Mid-American,2459,Northern Illinois,Mid-American,16.0,1048.0,1055.0,29.0,1471.0,1464.0,False
401644769,2024,13,2024-11-20T00:00:00.000Z,2006,Akron,Mid-American,2309,Kent State,Mid-American,38.0,1055.0,1085.0,17.0,835.0,805.0,False
401644775,2024,14,2024-11-27T00:00:00.000Z,2006,Akron,Mid-American,2649,Toledo,Mid-American,21.0,1085.0,1118.0,14.0,1459.0,1426.0,True
401628319,2024,1,2024-08-31T23:00:00.000Z,333,Alabama,SEC,98,Western Kentucky,Conference USA,63.0,1854.0,1997.0,0.0,1466.0,1323.0,True
401677102,2024,1,2024-12-31T17:00:00.000Z,333,Alabama,SEC,130,Michigan,Big Ten,13.0,2007.0,1986.0,19.0,1888.0,1909.0,False
401628335,2024,2,2024-09-07T23:00:00.000Z,333,Alabama,SEC,58,South Florida,American Athletic,42.0,1997.0,2006.0,16.0,1442.0,1433.0,True
401628350,2024,3,2024-09-14T16:00:00.000Z,333,Alabama,SEC,275,Wisconsin,Big Ten,42.0,2006.0,2046.0,10.0,1593.0,1553.0,False
401628374,2024,5,2024-09-28T23:30:00.000Z,333,Alabama,SEC,61,Georgia,SEC,41.0,2046.0,2056.0,34.0,2046.0,2036.0,True
401628384,2024,6,2024-10-05T20:15:00.000Z,333,Alabama,SEC,238,Vanderbilt,SEC,35.0,2056.0,2014.0,40.0,1317.0,1359.0,False
401628385,2024,7,2024-10-12T16:00:00.000Z,333,Alabama,SEC,2579,South Carolina,SEC,27.0,2014.0,2010.0,25.0,1654.0,1658.0,True
401628397,2024,8,2024-10-19T19:30:00.000Z,333,Alabama,SEC,2633,Tennessee,SEC,17.0,2010.0,1996.0,24.0,1936.0,1950.0,False
401628400,2024,9,2024-10-26T19:30:00.000Z,333,Alabama,SEC,142,Missouri,SEC,34.0,1996.0,2058.0,0.0,1735.0,1673.0,True
401628413,2024,11,2024-11-10T00:30:00.000Z,333,Alabama,SEC,99,LSU,SEC,42.0,2058.0,2113.0,13.0,1855.0,1800.0,False
401628425,2024,12,2024-11-16T19:00:00.000Z,333,Alabama,SEC,2382,Mercer,Southern,52.0,2130.0,2130.0,7.0,,,True
401628433,2024,13,2024-11-24T00:30:00.000Z,333,Alabama,SEC,201,Oklahoma,SEC,3.0,2113.0,2011.0,24.0,1678.0,1780.0,False
401628437,2024,14,2024-11-30T20:30:00.000Z,333,Alabama,SEC,2,Auburn,SEC,28.0,2011.0,2007.0,14.0,1607.0,1611.0,True
401628321,2024,1,2024-08-31T23:30:00.000Z,2010,Alabama A&M,SWAC,2,Auburn,SEC,3.0,,,73.0,1556.0,1556.0,False
401634250,2024,2,2024-09-07T23:00:00.000Z,2010,Alabama A&M,SWAC,2310,Kentucky State,SIAC,49.0,,,7.0,,,True
401678898,2024,3,2024-09-14T23:00:00.000Z,2010,Alabama A&M,SWAC,2245,Georgetown College Kentucky,,24.0,,,16.0,,,True
401632100,2024,4,2024-09-21T23:00:00.000Z,2010,Alabama A&M,SWAC,2046,Austin Peay,UAC,16.0,,,59.0,,,False
401634253,2024,6,2024-10-05T21:00:00.000Z,2010,Alabama A&M,SWAC,2296,Jackson State,SWAC,38.0,,,45.0,,,False
401634254,2024,7,2024-10-12T19:00:00.000Z,2010,Alabama A&M,SWAC,2065,Bethune-Cookman,SWAC,56.0,,,12.0,,,True
401634255,2024,9,2024-10-26T19:30:00.000Z,2010,Alabama A&M,SWAC,2011,Alabama State,SWAC,19.0,,,27.0,,,True
401634256,2024,10,2024-11-02T19:00:00.000Z,2010,Alabama A&M,SWAC,2582,Southern,SWAC,20.0,,,25.0,,,True
401634257,2024,11,2024-11-09T20:00:00.000Z,2010,Alabama A&M,SWAC,2029,Arkansas-Pine Bluff,SWAC,52.0,,,24.0,,,False
401634258,2024,12,2024-11-15T01:00:00.000Z,2010,Alabama A&M,SWAC,2755,Grambling,SWAC,22.0,,,17.0,,,True
401634259,2024,13,2024-11-23T18:00:00.000Z,2010,Alabama A&M,SWAC,2400,Mississippi Valley State,SWAC,49.0,,,35.0,,,False
401634252,2024,14,2024-11-29T21:00:00.000Z,2010,Alabama A&M,SWAC,50,Florida A&M,SWAC,20.0,,,28.0,,,False
401636343,2024,1,2024-09-01T19:00:00.000Z,2011,Alabama State,SWAC,2428,North Carolina Central,MEAC,24.0,,,31.0,,,True
401636344,2024,2,2024-09-07T22:00:00.000Z,2011,Alabama State,SWAC,2396,Miles College,SIAC,24.0,,,3.0,,,True
401636345,2024,3,2024-09-14T23:00:00.000Z,2011,Alabama State,SWAC,2535,Samford,Southern,7.0,,,12.0,,,False
401636346,2024,5,2024-09-28T19:00:00.000Z,2011,Alabama State,SWAC,2065,Bethune-Cookman,SWAC,26.0,,,21.0,,,False
401636347,2024,6,2024-10-05T19:00:00.000Z,2011,Alabama State,SWAC,50,Florida A&M,SWAC,13.0,,,28.0,,,True
401636348,2024,7,2024-10-12T19:00:00.000Z,2011,Alabama State,SWAC,2400,Mississippi Valley State,SWAC,54.0,,,17.0,,,True
401634255,2024,9,2024-10-26T19:30:00.000Z,2011,Alabama State,SWAC,2010,Alabama A&M,SWAC,27.0,,,19.0,,,False
401636349,2024,10,2024-11-02T21:00:00.000Z,2011,Alabama State,SWAC,2016,Alcorn State,SWAC,21.0,,,17.0,,,True
401636350,2024,11,2024-11-09T20:00:00.000Z,2011,Alabama State,SWAC,2755,Grambling,SWAC,23.0,,,24.0,,,False
401636351,2024,12,2024-11-16T20:00:00.000Z,2011,Alabama State,SWAC,2296,Jackson State,SWAC,10.0,,,16.0,,,True
401636352,2024,13,2024-11-23T20:00:00.000Z,2011,Alabama State,SWAC,2504,Prairie View A&M,SWAC,9.0,,,6.0,,,True
401636353,2024,14,2024-11-28T19:00:00.000Z,2011,Alabama State,SWAC,2657,Tuskegee,SIAC,34.0,,,6.0,,,True
401675504,2024,1,2024-08-31T23:00:00.000Z,2013,Albany State GA,SIAC,2673,Valdosta State,Gulf South,10.0,,,42.0,,,False
401675561,2024,2,2024-09-07T22:00:00.000Z,2013,Albany State GA,SIAC,2551,Shaw,CIAA,40.0,,,43.0,,,True
401675562,2024,4,2024-09-21T17:00:00.000Z,2013,Albany State GA,SIAC,2119,Central State (OH),SIAC,28.0,,,7.0,,,False
401675563,2024,5,2024-09-28T18:00:00.000Z,2013,Albany State GA,SIAC,2310,Kentucky State,SIAC,49.0,,,21.0,,,True
401675564,2024,6,2024-10-05T22:00:00.000Z,2013,Albany State GA,SIAC,2019,Allen,SIAC,57.0,,,17.0,,,False
401675565,2024,7,2024-10-12T19:00:00.000Z,2013,Albany State GA,SIAC,2396,Miles College,SIAC,21.0,,,32.0,,,False
401675566,2024,8,2024-10-19T18:00:00.000Z,2013,Albany State GA,SIAC,60,Morehouse College,SIAC,52.0,,,6.0,,,True
401675567,2024,9,2024-10-26T18:00:00.000Z,2013,Albany State GA,SIAC,2206,Edward Waters,SIAC,42.0,,,34.0,,,True
401675568,2024,10,2024-11-02T19:00:00.000Z,2013,Albany State GA,SIAC,2542,Savannah St,SIAC,26.0,,,28.0,,,False
401675569,2024,11,2024-11-09T19:00:00.000Z,2013,Albany State GA,SIAC,2232,Fort Valley State,SIAC,20.0,,,15.0,,,False
401674917,2024,2,2024-09-07T17:00:00.000Z,2790,Albion,Michigan,2743,Wisconsin-Stevens Pt,Wisconsin,31.0,,,23.0,,,True
401674764,2024,3,2024-09-14T17:00:00.000Z,2790,Albion,Michigan,2074,Bluffton,Heartland,56.0,,,21.0,,,True
401674918,2024,4,2024-09-21T17:00:00.000Z,2790,Albion,Michigan,2419,Mount St. Joseph,Heartland,14.0,,,49.0,,,False
401674919,2024,5,2024-09-28T17:00:00.000Z,2790,Albion,Michigan,2651,Trine University,Michigan,42.0,,,14.0,,,False
401674912,2024,6,2024-10-05T17:00:00.000Z,2790,Albion,Michigan,2003,Adrian,Michigan,38.0,,,27.0,,,True
401674920,2024,8,2024-10-19T17:00:00.000Z,2790,Albion,Michigan,2800,Alma,Michigan,30.0,,,40.0,,,False
401674921,2024,9,2024-10-26T17:00:00.000Z,2790,Albion,Michigan,126,Kalamazoo,Michigan,28.0,,,23.0,,,True
401674922,2024,10,2024-11-02T17:00:00.000Z,2790,Albion,Michigan,2812,Hope College,Michigan,14.0,,,41.0,,,False
401674923,2024,11,2024-11-09T18:00:00.000Z,2790,Albion,Michigan,354,Olivet College,Michigan,49.0,,,14.0,,,True
401676215,2024,12,2024-11-16T18:00:00.000Z,2790,Albion,Michigan,129738,Calvin University,Michigan,41.0,,,21.0,,,False
401674863,2024,2,2024-09-06T22:00:00.000Z,2015,Albright,Mid Atlantic,417,Gallaudet,ECFC,17.0,,,6.0,,,True
401673429,2024,3,2024-09-14T16:00:00.000Z,2015,Albright,Mid Atlantic,2221,FDU-Florham,Mid Atlantic,7.0,,,35.0,,,False
401674864,2024,4,2024-09-21T17:00:00.000Z,2015,Albright,Mid Atlantic,2725,Widener,Mid Atlantic,0.0,,,21.0,,,False
401674865,2024,5,2024-09-28T16:00:00.000Z,2015,Albright,Mid Atlantic,127954,Eastern University,Mid Atlantic,20.0,,,41.0,,,True
401674866,2024,7,2024-10-12T16:00:00.000Z,2015,Albright,Mid Atlantic,2969,Misericordia,Mid Atlantic,10.0,,,13.0,,,True
401674867,2024,8,2024-10-19T17:00:00.000Z,2015,Albright,Mid Atlantic,471,Stevenson,Mid Atlantic,3.0,,,48.0,,,False
401673424,2024,9,2024-10-26T16:00:00.000Z,2015,Albright,Mid Atlantic,2808,Delaware Valley,Mid Atlantic,0.0,,,28.0,,,False
401674868,2024,10,2024-11-02T16:00:00.000Z,2015,Albright,Mid Atlantic,111674,Reading,Mid Atlantic,22.0,,,19.0,,,True
401674869,2024,11,2024-11-09T17:00:00.000Z,2015,Albright,Mid Atlantic,247,Kings College (PA),Mid Atlantic,6.0,,,41.0,,,True
401673444,2024,12,2024-11-16T18:00:00.000Z,2015,Albright,Mid Atlantic,388,Lebanon Valley,Mid Atlantic,3.0,,,27.0,,,False
401645316,2024,1,2024-08-30T00:00:00.000Z,2016,Alcorn State,SWAC,5,UAB,American Athletic,3.0,,,41.0,1363.0,1363.0,False
401628349,2024,2,2024-09-07T23:30:00.000Z,2016,Alcorn State,SWAC,238,Vanderbilt,SEC,0.0,,,55.0,1303.0,1303.0,False
401654601,2024,3,2024-09-14T21:00:00.000Z,2016,Alcorn State,SWAC,2206,Edward Waters,SIAC,38.0,,,7.0,,,True
401654602,2024,4,2024-09-22T00:00:00.000Z,2016,Alcorn State,SWAC,2377,McNeese,Southland,14.0,,,42.0,,,False
401654587,2024,5,2024-09-28T23:00:00.000Z,2016,Alcorn State,SWAC,2400,Mississippi Valley State,SWAC,42.0,,,21.0,,,False
401636356,2024,6,2024-10-05T19:00:00.000Z,2016,Alcorn State,SWAC,2029,Arkansas-Pine Bluff,SWAC,38.0,,,28.0,,,True
401636384,2024,7,2024-10-12T19:00:00.000Z,2016,Alcorn State,SWAC,2755,Grambling,SWAC,17.0,,,15.0,,,False
401654561,2024,8,2024-10-19T23:00:00.000Z,2016,Alcorn State,SWAC,2582,Southern,SWAC,14.0,,,24.0,,,False
401636349,2024,10,2024-11-02T21:00:00.000Z,2016,Alcorn State,SWAC,2011,Alabama State,SWAC,17.0,,,21.0,,,False
401654568,2024,11,2024-11-09T20:00:00.000Z,2016,Alcorn State,SWAC,2640,Texas Southern,SWAC,42.0,,,21.0,,,True
401654572,2024,12,2024-11-16T20:00:00.000Z,2016,Alcorn State,SWAC,2504,Prairie View A&M,SWAC,26.0,,,13.0,,,False
401636392,2024,13,2024-11-23T20:00:00.000Z,2016,Alcorn State,SWAC,2296,Jackson State,SWAC,10.0,,,48.0,,,True
401673399,2024,2,2024-09-07T16:00:00.000Z,3162,Alfred State,ECFC,2023,Anderson (IN),Heartland,13.0,,,0.0,,,True
401673400,2024,3,2024-09-14T23:00:00.000Z,3162,Alfred State,ECFC,184,University of Rochester (NY),Liberty League,0.0,,,28.0,,,True
401673401,2024,4,2024-09-21T16:00:00.000Z,3162,Alfred State,ECFC,109,MIT,NEWMAC,0.0,,,20.0,,,False
401673402,2024,5,2024-09-28T21:00:00.000Z,3162,Alfred State,ECFC,2085,Buffalo State,Liberty League,0.0,,,12.0,,,False
401673403,2024,6,2024-10-05T16:00:00.000Z,3162,Alfred State,ECFC,3111,Apprentice School,Independent DIII,21.0,,,7.0,,,True
401673404,2024,7,2024-10-12T16:00:00.000Z,3162,Alfred State,ECFC,40,Curry College,Commonwealth Coast,16.0,,,30.0,,,False
401673405,2024,8,2024-10-19T16:00:00.000Z,3162,Alfred State,ECFC,110438,Dean College,ECFC,58.0,,,0.0,,,True
401673406,2024,9,2024-10-26T16:00:00.000Z,3162,Alfred State,ECFC,15,Anna Maria College,ECFC,23.0,,,35.0,,,False
401673407,2024,10,2024-11-02T16:00:00.000Z,3162,Alfred State,ECFC,417,Gallaudet,ECFC,28.0,,,26.0,,,True
401734571,2024,13,2024-11-23T17:00:00.000Z,3162,Alfred State,ECFC,452,Endicott College,Commonwealth Coast,0.0,,,44.0,,,False
401674746,2024,2,2024-09-06T23:00:00.000Z,365,Alfred University,Empire 8,174,Hobart College,Liberty League,7.0,,,10.0,,,False
401674747,2024,3,2024-09-14T17:00:00.000Z,365,Alfred University,Empire 8,246,Juniata College,Landmark Conference,64.0,,,28.0,,,True
401674748,2024,5,2024-09-28T17:00:00.000Z,365,Alfred University,Empire 8,2108,Catholic,Landmark Conference,45.0,,,15.0,,,True
401674749,2024,6,2024-10-05T17:00:00.000Z,365,Alfred University,Empire 8,125974,Hilbert College,Empire 8,47.0,,,0.0,,,True
401676921,2024,7,2024-10-12T16:00:00.000Z,365,Alfred University,Empire 8,3110,SUNY Morrisville,Empire 8,14.0,,,24.0,,,False
401674750,2024,8,2024-10-19T17:00:00.000Z,365,Alfred University,Empire 8,2782,Cortland,Empire 8,17.0,,,59.0,,,True
401674751,2024,9,2024-10-26T17:00:00.000Z,365,Alfred University,Empire 8,390,Utica,Empire 8,38.0,,,34.0,,,False
401674752,2024,10,2024-11-02T17:00:00.000Z,365,Alfred University,Empire 8,374,St John Fisher University,Empire 8,34.0,,,31.0,,,True
401674753,2024,11,2024-11-09T18:00:00.000Z,365,Alfred University,Empire 8,173,Hartwick,Empire 8,51.0,,,0.0,,,False
401674754,2024,12,2024-11-16T18:00:00.000Z,365,Alfred University,Empire 8,2781,Brockport,Empire 8,23.0,,,14.0,,,True
401676618,2024,2,2024-09-07T17:00:00.000Z,2018,Allegheny,Presidents',2062,Bethany (WV),Presidents',20.0,,,14.0,,,False
401676619,2024,3,2024-09-14T17:00:00.000Z,2018,Allegheny,Presidents',2614,Saint Vincent,Presidents',20.0,,,41.0,,,True
401676419,2024,4,2024-09-21T23:00:00.000Z,2018,Allegheny,Presidents',2849,Westminster (PA),Presidents',7.0,,,42.0,,,True
401676620,2024,5,2024-09-28T23:00:00.000Z,2018,Allegheny,Presidents',146,Grove City College,Presidents',7.0,,,58.0,,,False
401676621,2024,6,2024-10-05T17:00:00.000Z,2018,Allegheny,Presidents',2963,Case Western Reserve,Presidents',14.0,,,58.0,,,True
401676622,2024,7,2024-10-12T17:00:00.000Z,2018,Allegheny,Presidents',2644,Thiel,Presidents',7.0,,,21.0,,,False
401676623,2024,8,2024-10-19T23:00:00.000Z,2018,Allegheny,Presidents',2242,Geneva,Presidents',13.0,,,30.0,,,False
401676437,2024,9,2024-10-26T21:05:00.000Z,2018,Allegheny,Presidents',2845,Waynesburg,Presidents',41.0,,,44.0,,,True
401676624,2024,11,2024-11-09T17:00:00.000Z,2018,Allegheny,Presidents',2102,Carnegie Mellon,Presidents',10.0,,,63.0,,,False
401676625,2024,12,2024-11-16T18:00:00.000Z,2018,Allegheny,Presidents',2686,Washington & Jefferson,Presidents',0.0,,,45.0,,,True
401675570,2024,2,2024-09-07T18:00:00.000Z,2019,Allen,SIAC,2805,Clark Atlanta,SIAC,22.0,,,26.0,,,False
401675571,2024,3,2024-09-14T22:00:00.000Z,2019,Allen,SIAC,2940,Livingstone,CIAA,21.0,,,23.0,,,False
401675572,2024,4,2024-09-21T23:00:00.000Z,2019,Allen,SIAC,3179,Point University,,35.0,,,10.0,,,True
401675573,2024,5,2024-09-28T17:00:00.000Z,2019,Allen,SIAC,2396,Miles College,SIAC,13.0,,,33.0,,,True
401675564,2024,6,2024-10-05T22:00:00.000Z,2019,Allen,SIAC,2013,Albany State GA,SIAC,17.0,,,57.0,,,True
401675574,2024,7,2024-10-12T18:00:00.000Z,2019,Allen,SIAC,2232,Fort Valley State,SIAC,40.0,,,49.0,,,False
401675575,2024,8,2024-10-19T23:00:00.000Z,2019,Allen,SIAC,490,Benedict College,SIAC,27.0,,,34.0,,,True
401675576,2024,9,2024-10-26T17:00:00.000Z,2019,Allen,SIAC,2310,Kentucky State,SIAC,20.0,,,23.0,,,False
401675577,2024,10,2024-11-02T18:00:00.000Z,2019,Allen,SIAC,2119,Central State (OH),SIAC,41.0,,,3.0,,,True
401675578,2024,11,2024-11-09T19:00:00.000Z,2019,Allen,SIAC,2206,Edward Waters,SIAC,28.0,,,33.0,,,False
401674924,2024,2,2024-09-07T16:00:00.000Z,2800,Alma,Michigan,2723,Wisconsin-River Falls,Wisconsin,35.0,,,41.0,,,True
401674925,2024,3,2024-09-14T17:00:00.000Z,2800,Alma,Michigan,2171,Denison University,North Coast,38.0,,,30.0,,,False
401674574,2024,4,2024-09-21T17:00:00.000Z,2800,Alma,Michigan,128,Northern Michigan,GLIAC,44.0,,,27.0,,,False
401674926,2024,5,2024-09-28T18:00:00.000Z,2800,Alma,Michigan,2812,Hope College,Michigan,13.0,,,34.0,,,True
401676210,2024,6,2024-10-05T17:00:00.000Z,2800,Alma,Michigan,129738,Calvin University,Michigan,73.0,,,13.0,,,False
401674920,2024,8,2024-10-19T17:00:00.000Z,2800,Alma,Michigan,2790,Albion,Michigan,40.0,,,30.0,,,True
401674927,2024,9,2024-10-26T17:00:00.000Z,2800,Alma,Michigan,354,Olivet College,Michigan,67.0,,,14.0,,,True
401674928,2024,10,2024-11-02T17:00:00.000Z,2800,Alma,Michigan,2651,Trine University,Michigan,41.0,,,16.0,,,True
401674929,2024,11,2024-11-09T18:00:00.000Z,2800,Alma,Michigan,126,Kalamazoo,Michigan,51.0,,,13.0,,,False
401674916,2024,12,2024-11-16T18:00:00.000Z,2800,Alma,Michigan,2003,Adrian,Michigan,31.0,,,7.0,,,False
401676752,2024,2,2024-09-07T16:00:00.000Z,2022,American International,Northeast 10,2559,Shippensburg,Pennsylvania State Athletic,28.0,,,3.0,,,True
401689234,2024,3,2024-09-13T23:00:00.000Z,2022,American International,Northeast 10,2583,Southern Connecticut State,Northeast 10,21.0,,,35.0,,,False
401676736,2024,4,2024-09-21T16:00:00.000Z,2022,American International,Northeast 10,2830,St. Anselm,Northeast 10,20.0,,,37.0,,,True
401674551,2024,5,2024-09-28T16:00:00.000Z,2022,American International,Northeast 10,2222,Ferris State,GLIAC,7.0,,,84.0,,,True
